Id-Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
359,CS359,UnusedParameters,row,absolute,ResultSetBase,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ResultSetBase.java,ResultSetBase.java,pljava,pljava-master,3/19/2019
360,CS360,UnusedParameters,value,setNString,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
361,CS361,UnusedParameters,length,updateCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
362,CS362,UnusedParameters,arg0,getParameterTypeName,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
363,CS363,UnusedParameters,columnIndex,updateObject,SingleRowReader,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,SingleRowReader.java,pljava,pljava-master,3/19/2019
364,CS364,UnusedParameters,pos,setAsciiStream,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
365,CS365,UnusedParameters,x,writeNClob,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
366,CS366,UnusedParameters,columnNamePattern,getProcedureColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
367,CS367,UnusedParameters,length,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
368,CS368,UnusedParameters,source,check_enabled,,,pljava-master/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-master,3/19/2019
369,CS369,UnusedParameters,state,update,VarlenaWrapper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,VarlenaWrapper.java,pljava,pljava-master,3/19/2019
370,CS370,UnusedParameters,seconds,setQueryTimeout,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
371,CS371,UnusedParameters,e,setStorage,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
372,CS372,UnusedParameters,start,position,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
373,CS373,UnusedParameters,e,setStructure,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
374,CS374,UnusedParameters,i,othersDeletesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
375,CS375,UnusedParameters,scale,updateObject,SingleRowResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowResultSet.java,SingleRowResultSet.java,pljava,pljava-master,3/19/2019
376,CS376,UnusedParameters,schemaPattern,getFunctionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
377,CS377,UnusedParameters,columnIndex,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
378,CS378,UnusedParameters,pos,setBytes,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
379,CS379,UnusedParameters,resultClass,setResult,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
380,CS380,UnusedParameters,td,examineRows,Triggers,org.postgresql.pljava.example.annotation,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/Triggers.java,Triggers.java,pljava,pljava-master,3/19/2019
381,CS381,UnusedParameters,autoGeneratedKeys,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
382,CS382,UnusedParameters,columnNamePattern,getFunctionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
383,CS383,UnusedParameters,pos,getCharacterStream,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
384,CS384,UnusedParameters,parent,onCommit,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
385,CS385,UnusedParameters,rowCollector,_Type_nextSRF,,,pljava-master/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-master,3/19/2019
386,CS386,UnusedParameters,e,setDelimiter,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
387,CS387,UnusedParameters,currentRow,assignRowValues,UsingProperties,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/UsingProperties.java,UsingProperties.java,pljava,pljava-master,3/19/2019
388,CS388,UnusedParameters,parameterIndex,setCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
389,CS389,UnusedParameters,attributeNamePattern,getAttributes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
390,CS390,UnusedParameters,fromType,supportsConvert,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
391,CS391,UnusedParameters,fn,throwOrRetry,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
392,CS392,UnusedParameters,x,writeNClob,SQLOutputToTuple,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToTuple.java,SQLOutputToTuple.java,pljava,pljava-master,3/19/2019
393,CS393,UnusedParameters,type,ownUpdatesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
394,CS394,UnusedParameters,value,setNClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
395,CS395,UnusedParameters,statement,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
396,CS396,UnusedParameters,foreignCatalog,getImportedExportedKeys,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
397,CS397,UnusedParameters,name,getClientInfo,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
398,CS398,UnusedParameters,oid,adopt,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
399,CS399,UnusedParameters,reader,setCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
400,CS400,UnusedParameters,explicit,modApply,IntWithMod,org.postgresql.pljava.example.annotation,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/annotation/IntWithMod.java,IntWithMod.java,pljava,pljava-master,3/19/2019
401,AP401,ExcessiveInterLanguageCommunication,,_getOid,TupleDesc,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,,pljava,pljava-master,3/19/2019
402,AP402,TooMuchClustering,,,Portal,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Portal.java,,pljava,pljava-master,3/19/2019
403,AP403,TooMuchClustering,,,TriggerData,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/TriggerData.java,,pljava,pljava-master,3/19/2019
404,AP404,TooMuchClustering,,,ErrorData,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/ErrorData.java,,pljava,pljava-master,3/19/2019
405,AP405,TooMuchClustering,,,DualState<T>,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,,pljava,pljava-master,3/19/2019
406,AP406,TooMuchClustering,,,Backend,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Backend.java,,pljava,pljava-master,3/19/2019
407,AP407,TooMuchScattering,,,ExecutionPlan,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/ExecutionPlan.java,,pljava,pljava-master,3/19/2019
408,AP408,TooMuchScattering,,,Relation,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Relation.java,,pljava,pljava-master,3/19/2019
409,AP409,TooMuchScattering,,,Invocation,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/Invocation.java,,pljava,pljava-master,3/19/2019
410,AP410,TooMuchScattering,,,SingleRowReader,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,,pljava,pljava-master,3/19/2019
411,AP411,TooMuchScattering,,,Tuple,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Tuple.java,,pljava,pljava-master,3/19/2019
412,AP412,TooMuchScattering,,,TypeOid,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/TypeOid.java,,pljava,pljava-master,3/19/2019
413,AP413,TooMuchScattering,,,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,,pljava,pljava-master,3/19/2019
414,AP414,TooMuchScattering,,,SubXactListener,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/SubXactListener.java,,pljava,pljava-master,3/19/2019
415,AP415,TooMuchScattering,,,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,,pljava,pljava-master,3/19/2019
416,AP416,TooMuchScattering,,,Oid,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Oid.java,,pljava,pljava-master,3/19/2019
417,AP417,TooMuchScattering,,,XactListener,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/XactListener.java,,pljava,pljava-master,3/19/2019
418,AP418,TooMuchScattering,,,VarlenaWrapper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,,pljava,pljava-master,3/19/2019
419,AP419,TooMuchScattering,,,Session,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/Session.java,,pljava,pljava-master,3/19/2019
420,AP420,TooMuchScattering,,,TupleDesc,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/TupleDesc.java,,pljava,pljava-master,3/19/2019
421,AP421,TooMuchScattering,,,PgSavepoint,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/PgSavepoint.java,,pljava,pljava-master,3/19/2019
422,AP422,TooMuchScattering,,,SPI,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/SPI.java,,pljava,pljava-master,3/19/2019
