system;version;release;FileName;JNINativeFlag;Smelly;excessiveInterlangCommunication;Toomuchclustring;ToomuchScattering;UnusedMethodDeclaration;UnusedMethodImplementation;UnusedParameter;AssumingSafeReturnValue;ExcessiveObjects;NotHandlingExceptions;NotCachingObjects;NotSecuringLibraries;HardCodingLibraries;NotUsingRelativePath;MemoryManagementMismatch;LocalReferencesAbuse;CLOC;PrevFixing;CodeChurn;InducingFlag;Inducing;LOC
realm-java;realm-java-5.15.0;09/04/2019;examples/rxJavaExample/src/main/java/io/realm/examples/rxjava/model/Person.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1882;1;66;1;1;51
realm-java;realm-java-5.15.0;09/04/2019;examples/rxJavaExample/src/main/java/io/realm/examples/rxjava/retrofit/GitHubApi.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1933;1;0;1;2;32
realm-java;realm-java-5.15.0;09/04/2019;examples/secureTokenAndroidKeyStore/src/main/java/io/realm/examples/securetokenandroidkeystore/MyApplication.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/AsyncQueryFragment.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;10236;2;467;1;4;194
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/AsyncTaskFragment.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;335;4;23;1;3;146
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/MyApplication.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/PassingObjectsFragment.java;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;453;3;118;1;1;124
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/ReceivingActivity.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/ReceivingService.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/ThreadExampleActivity.java;1;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/ThreadFragment.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;7871;3;101;1;7;175
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/WakefulReceivingBroadcastReceiver.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/WakefulReceivingService.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/model/Dot.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/model/Person.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/model/Score.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
realm-java;realm-java-5.15.0;09/04/2019;examples/threadExample/src/main/java/io/realm/examples/threads/widget/DotsView.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/androidTest/java/io/realm/examples/unittesting/jUnit3ExampleTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;955;1;36;1;1;36
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/androidTest/java/io/realm/examples/unittesting/jUnit4ExampleTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;968;3;44;1;2;42
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/main/java/io/realm/examples/unittesting/ExampleActivity.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8455;3;243;1;5;155
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/main/java/io/realm/examples/unittesting/model/Cat.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/test/java/io/realm/examples/unittesting/ExampleActivityTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7412;5;236;1;3;262
realm-java;realm-java-5.15.0;09/04/2019;examples/unitTestExample/src/test/java/io/realm/examples/unittesting/ExampleRealmTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;955;3;117;1;1;143
realm-java;realm-java-5.15.0;09/04/2019;gradle-plugin/src/main/templates/Version.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
realm-java;realm-java-5.15.0;09/04/2019;library-benchmarks/src/androidTest/java/io/realm/benchmarks/entities/AllTypes.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125
realm-java;realm-java-5.15.0;09/04/2019;library-benchmarks/src/androidTest/java/io/realm/benchmarks/entities/AllTypesPrimaryKey.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/NestedTestClass.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/SimpleTestClass.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/SimpleTestFields.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/SimpleTestMethods.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/SubClass.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/buildtransformer/testclasses/SuperClass.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/internal/annotations/CustomAnnotation.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
realm-java;realm-java-5.15.0;09/04/2019;library-build-transformer/src/test/java/io/realm/internal/annotations/ObjectServer.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/Beta.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/Ignore.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/Index.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/LinkingObjects.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5500;2;103;1;2;109
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/PrimaryKey.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/RealmClass.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/RealmField.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/RealmModule.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1519;1;0;1;1;121
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/RealmNamingPolicy.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170
realm-java;realm-java-5.15.0;09/04/2019;realm-annotations/src/main/java/io/realm/annotations/Required.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
realm-java;realm-java-5.15.0;09/04/2019;realm-transformer/src/main/java/io/realm/gradle/RealmPluginExtension.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;1;25;1;1;71
realm-java;realm-java-5.15.0;09/04/2019;realm-transformer/src/main/java/io/realm/transformer/ComputerIdentifierGenerator.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116
realm-java;realm-java-5.15.0;09/04/2019;realm-transformer/src/main/java/io/realm/transformer/RealmAnalytics.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;1;17;1;2;161
realm-java;realm-java-5.15.0;09/04/2019;realm-transformer/src/main/java/io/realm/transformer/Utils.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;244;3;30;1;2;71
realm-java;realm-java-5.15.0;09/04/2019;realm-transformer/src/main/templates/Version.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/main/templates/Version.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/NameConverterTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;149
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmBacklinkProcessorTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467;1;206;1;1;224
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmCounterProcessorTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmNameTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmProcessorTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20089;6;425;1;20;478
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/java/io/realm/processor/RealmSyntheticTestClass.java;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_AllTypesRealmProxy.java;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2367
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_BooleansRealmProxy.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_NamePolicyMixedClassSettingsRealmProxy.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_NamePolicyModuleDefaultsRealmProxy.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_NullTypesRealmProxy.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4148
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/io/realm/some_test_SimpleRealmProxy.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/AllTypes.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/AppModuleAllClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/AppModuleCustomClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/BacklinkSelfReference.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/BacklinkSource.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/BacklinkTarget.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/Booleans.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/ConflictingFieldName.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;1;79;1;1;79
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/CustomAccessor.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/CustomInterface.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/Empty.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/ExtendRealmList.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/FieldNames.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;1;0;1;1;65
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/FieldRealmResults.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/Final.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/InterfaceList.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/InvalidModelRealmModel_1.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/InvalidModelRealmModel_3.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2911;1;27;1;1;27
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/InvalidResultsElementType.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/LibraryModuleAllClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/LibraryModuleCustomClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/MissingGenericType.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyClassOnly.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyConflictingModuleDefinitionsForAllClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyConflictingModuleDefinitionsForMixedDefinitions.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyConflictingModuleDefinitionsForNamedClasses.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyFieldNameOnly.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyMixedClassSettings.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyModule.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NamePolicyModuleDefaults.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NoAccessors.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/NullTypes.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/Simple.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/SimpleRealmModel.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-annotations-processor/src/test/resources/some/test/Transient.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/BulkInsertTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3980;6;926;1;4;980
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/DynamicRealmObjectTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20007;12;554;1;9;1632
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/DynamicRealmTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7460;8;834;1;9;721
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/GCTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/IOSRealmTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9356;2;80;1;4;225
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/LinkingObjectsDynamicTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6055;1;497;1;2;542
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/LinkingObjectsManagedTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23059;6;2205;1;5;754
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/LinkingObjectsQueryTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6976;1;572;1;1;644
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/LinkingObjectsUnmanagedTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/ManagedOrderedRealmCollectionTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8651;5;922;1;2;894
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/ManagedRealmCollectionTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11328;8;930;1;4;904
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/ManagedRealmListForValueTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1563
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/ManagedRealmListForValue_toArrayTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;467
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/OrderedRealmCollectionIteratorTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5758;4;1188;1;2;1001
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/OrderedRealmCollectionSnapshotTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/OrderedRealmCollectionTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8651;4;451;1;2;442
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/QueryTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6976;1;129;1;1;179
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmAnnotationTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2154;3;184;1;6;162
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmAsyncQueryTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51202;18;6951;1;41;1422
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmCacheTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8986;3;7;1;2;551
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmChangeListenerTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1251;4;308;1;4;356
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmCollectionTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6414;3;232;1;1;326
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmConfigurationTests.java;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13669;9;786;1;12;1098
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmInMemoryTest.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6969;4;48;1;4;263
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmInterprocessTest.java;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1250;2;4;1;2;333
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmJsonAbsentPrimaryKeyTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmJsonNullPrimaryKeyTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2212;3;197;1;2;150
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmJsonTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5421;6;1790;1;3;1841
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmLinkTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9041;3;16;1;6;585
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmListTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14581;11;1497;1;35;1151
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmMigrationTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22995;13;1167;1;15;1447
realm-java;realm-java-5.15.0;09/04/2019;realm/realm-library/src/androidTest/java/io/realm/RealmNullPrimaryKeyTests.java;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568;1;2;1;1;212
